symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
ATRIP,0.951722402,0.343068190,0.861576741,0.795747545
NEURL1B,0.951073058,0.271997877,0.922364962,0.802782673
MBLAC2,0.950595540,0.236345991,0.939999987,0.770163351
CPNE5,0.950345834,0.024460608,0.970307305,0.148913226
CELSR2,0.949284013,0.066335303,0.985817582,0.333592878
SH2D7,0.949208073,0.070478890,0.964942649,0.349318414
HOXA13,0.948365061,0.068689016,0.964595063,0.313370739
LMX1B,0.947597989,0.303843844,0.776956360,0.632528109
COG3,0.946717175,0.064126873,0.988775118,0.325056962
SSTR4,0.945174414,0.102499108,0.910955415,0.364420582
C20orf203,0.945139383,0.101128017,0.986417884,0.455211181
VN1R1,0.944857645,0.089553026,0.978838056,0.417228901
CKLF-CMTM1,0.944546583,0.142082062,0.975765600,0.573201510
PRY,0.943662645,0.145975917,0.935939662,0.497383238
KY,0.943613639,0.110710767,0.549421237,0.098555512
TBC1D25,0.943331180,0.065017518,0.969597530,0.328512636
C2CD4B,0.943269623,0.081543652,0.956203135,0.328698780
ATP6V1D,0.942536563,0.075015227,0.987135546,0.366117187
SLC25A26,0.942510135,0.050837867,0.965671289,0.253597697
PGR,0.941974782,0.083200597,0.964993672,0.395385929
AGBL2,0.941923353,0.078035221,0.991305053,0.377068340
KLHDC7B,0.941701120,0.049057456,0.963016061,0.217038597
OR6N1,0.941608253,0.110120856,0.843987142,0.275222999
YY1,0.940666516,0.214827036,0.944501823,0.724766947
RGS13,0.938403981,0.059947483,0.964183903,0.275401537
ZNF345,0.937539356,0.077216914,0.919781183,0.232659560
HOXA11,0.937150993,0.011779580,0.954429609,0.047213549
C11orf85,0.936460361,0.101710742,0.923214265,0.380672398
SEMG2,0.936375822,0.060815618,0.912778899,0.174687340
EYA2,0.936365705,0.223007465,0.917783287,0.707159588
NR2C1,0.936185469,0.025124413,0.990289322,0.152314843
TAAR6,0.935540512,0.256559148,0.714726745,0.445314894
PGBD1,0.934352836,0.107115015,0.961255886,0.473991249
CCDC85C,0.933291104,0.274045895,0.923118940,0.826391850
VAMP2,0.933090544,0.148263893,0.879567101,0.468985605
TFAP2D,0.932518212,0.139139156,0.955057403,0.565488967
CACNA1E,0.932013869,0.105703087,0.977821161,0.469613398
RORC,0.931440420,0.185956145,0.967399158,0.676114336
NLRP13,0.931098638,0.184502690,0.960303290,0.673041957
RPL36,0.930566867,0.208536364,0.956875641,0.721158996
ITGBL1,0.930139674,0.216546089,0.959664691,0.735976428
NEU3,0.929830096,0.044932341,0.986309492,0.245835567
SLC6A1,0.929430544,0.090393307,0.983304490,0.420063705
TMEM208,0.929415128,0.191033386,0.954596097,0.686678673
KDSR,0.929327709,0.368631681,0.879673542,0.907011415
SIM2,0.928013336,0.119003343,0.616584102,0.132649657
IGF2R,0.927459288,0.143108425,0.952211600,0.575865627
KLHL15,0.927360873,0.135171775,0.974213807,0.554916142
GALM,0.927102546,0.039992443,0.993880703,0.223794420
ONECUT3,0.926965864,0.002706811,0.998820818,0.021057243
CACNA2D1,0.926490637,0.479821186,0.644271090,0.724967179
SLC18A3,0.926330039,0.394751075,0.842868625,0.896254895
TTC31,0.926320344,0.111533736,0.965257084,0.487493118
C10orf126,0.925295092,0.462920500,0.697655857,0.800059962
DRC1,0.924892888,0.159020883,0.977668873,0.615527173
KIAA1429,0.924699742,0.098532663,0.903871301,0.308111714
C6orf141,0.924530004,0.056759559,0.989535024,0.295761369
GPR149,0.924488569,0.215477802,0.875855421,0.525018121
WDR5B,0.924163865,0.206882858,0.955676188,0.718026540
DCLRE1C,0.923942702,0.361422717,0.865224636,0.836362462
ABCC4,0.923385224,0.196796493,0.956169286,0.698358704
PIK3R5,0.922318324,0.060947562,0.967395922,0.312572740
DDR1,0.921408015,0.017062165,0.995891640,0.109482210
KDM5B,0.921140436,0.140989554,0.981943783,0.570351147
IL6R,0.920430007,0.212929913,0.875833935,0.565324494
FAM189A1,0.920054462,0.101447846,0.987070324,0.456228909
CCP110,0.919597835,0.114427438,0.984905475,0.496174972
POU1F1,0.919510871,0.142153105,0.970103345,0.573386341
FCER1G,0.919264210,0.090324807,0.982379876,0.419833079
DNMT3A,0.919012005,0.179515978,0.912621727,0.634996008
ACTR3B,0.919005136,0.243697429,0.775904477,0.545427626
CCDC177,0.918877953,0.122965544,0.866403251,0.372952565
SYPL1,0.918709475,0.116711698,0.935748124,0.387465385
NFAT5,0.918441707,0.291197647,0.937331539,0.848456389
TFR2,0.917760984,0.016988934,0.996341464,0.109076510
LMAN1L,0.917543079,0.040429946,0.993755271,0.225777389
NOP16,0.916997848,0.162261079,0.835756117,0.419426765
KRTAP5-8,0.915436226,0.021649610,0.981812168,0.134273245
TPRG1L,0.914806933,0.036396535,0.968288265,0.184354796
OR4C12,0.913919507,0.214333080,0.898396299,0.621269771
NOC3L,0.913614649,0.051917526,0.983610226,0.275777758
SCRN3,0.912592100,0.137306044,0.957109283,0.560629088
DPY19L1,0.912545073,0.247792027,0.928620713,0.788417094
C3orf20,0.911888947,0.086342272,0.989622252,0.406280686
BMPR1A,0.910919075,0.053481584,0.994942357,0.282299082
MLXIP,0.910419922,0.152363129,0.846900441,0.355443398
SLC35G3,0.910217217,0.202022730,0.794860944,0.380130031
KXD1,0.909143151,0.257711572,0.893186110,0.733035771
ANXA2R,0.908069184,0.157292630,0.915202971,0.478255349
PAOX,0.907305253,0.219235144,0.951718798,0.740820622
CSTB,0.906397723,0.023396260,0.983417478,0.143415601
ZBTB7A,0.906380070,0.089215685,0.947123901,0.327536831
B4GAT1,0.906360934,0.096693881,0.976605996,0.440928546
ZDHHC18,0.905946455,0.150214061,0.978261993,0.593952276
NCOA4,0.905870660,0.025761830,0.996849393,0.155562111
AIM1,0.905807151,0.109855009,0.986364240,0.482398762
NIPA2,0.905676994,0.160328727,0.899204527,0.584669235
IDH3B,0.905547557,0.112664763,0.968629747,0.490901393
C17orf62,0.905004794,0.275465739,0.926841617,0.828298058
ARHGEF16,0.904482591,0.227899083,0.919937469,0.678990981
CELF4,0.903426571,0.170857399,0.889023606,0.548790403
C4orf32,0.902563763,0.318880313,0.822365198,0.685261298
ADIRF,0.902266146,0.249595640,0.901278150,0.679701724
POU5F2,0.901687588,0.215899464,0.931371339,0.683478855
SLCO1C1,0.901628868,0.049685116,0.944433011,0.220815383
E4F1,0.901625936,0.144611725,0.980765434,0.579743977
SCNN1A,0.901483420,0.057020792,0.966429277,0.280639211
KRT71,0.901440238,0.291572298,0.885213594,0.843435592
PEMT,0.901333318,0.227189721,0.934374748,0.754775840
ARFRP1,0.901258413,0.142728914,0.915122438,0.468076337
PPIL6,0.899398158,0.134616736,0.969437763,0.553420715
ALDH3A1,0.898593294,0.033601053,0.973712528,0.173179431
BCOR,0.898438537,0.384756205,0.726661042,0.663433530
HRC,0.898407852,0.049481066,0.987298391,0.265488569
APCS,0.898229494,0.232070693,0.800919612,0.524301996
ST8SIA4,0.897680695,0.212852392,0.939112687,0.729216193
DHX34,0.897036159,0.247711007,0.927884571,0.788291625
SIN3A,0.895894226,0.061538791,0.980296109,0.314912136
OR2L2,0.895277223,0.333104403,0.834856617,0.782099614
CDRT1,0.894877791,0.108319371,0.948571765,0.412111339
DQX1,0.894412832,0.020769332,0.441754130,0.010507832
GPR160,0.894393543,0.127658752,0.951220392,0.475026026
MGAT1,0.894038507,0.087137977,0.988741863,0.409011265
MAGEA2,0.893721800,0.217014049,0.874159215,0.620601297
ASB12,0.893273208,0.154689220,0.945746704,0.589384091
CYP4A11,0.893109327,0.116577210,0.982785883,0.502544483
FIG4,0.892650723,0.056235216,0.986870610,0.293626251
CLEC4E,0.891917242,0.186381742,0.968369917,0.677009900
CCDC66,0.891846860,0.109805837,0.783562198,0.200845957
DPYD,0.891743021,0.195229958,0.818936198,0.414492235
APOBEC2,0.891690840,0.212168465,0.959544402,0.727950847
LRRN1,0.891689387,0.055559723,0.847647517,0.122572609
RTP5,0.891087752,0.271187180,0.948125868,0.822509231
RPL10,0.890647074,0.322325839,0.852803768,0.790854545
ISCU,0.890394834,0.226143924,0.946682753,0.752972705
ECHDC2,0.889966922,0.130536445,0.976987142,0.542302616
DDX24,0.889836497,0.135423235,0.899967291,0.434951373
AP2M1,0.889749381,0.022746710,0.997418483,0.140033529
MYH8,0.889527580,0.265783265,0.681874362,0.456909974
LIPA,0.889377227,0.173018874,0.924921937,0.647993463
EPB41L4B,0.889373913,0.086428194,0.867008905,0.268099119
CYP1B1,0.889224810,0.149855072,0.971406944,0.593053284
AP2S1,0.889021077,0.041856918,0.991179890,0.232202599
DOHH,0.888735677,0.040767219,0.986641895,0.227301864
C3orf36,0.888402460,0.194970912,0.932367880,0.643525402
ACE2,0.888152898,0.059776226,0.973835714,0.307913497
CELF1,0.888110909,0.107333877,0.900798804,0.395463194
RHOXF2B,0.887118102,0.172424109,0.953860191,0.646658005
C19orf12,0.886889685,0.233354401,0.930889519,0.765214013
TTC23L,0.886443379,0.231902766,0.915216213,0.721491150
GNL3,0.886180420,0.156631909,0.967168127,0.609764713
ANKRD30A,0.886037813,0.135761775,0.963560692,0.556501354
CFH,0.885989483,0.132562520,0.983420060,0.547850896
NUPR1,0.885744723,0.159256904,0.975383285,0.616092897
ZNF845,0.885736351,0.060258311,0.982649730,0.309835052
ELMO2,0.885536339,0.311081860,0.809624022,0.622463012
C19orf47,0.885285001,0.242160716,0.920204967,0.714947081
SMAD4,0.884506657,0.147253577,0.899764778,0.484100556
INO80,0.884490262,0.187795357,0.877623876,0.590769558
VASP,0.884055970,0.049040172,0.844454337,0.129923977
BEND5,0.883634786,0.090422380,0.987772584,0.420161566
SUCLA2,0.883337183,0.146462191,0.684771252,0.204800204
CAMKK1,0.883174374,0.046681596,0.990817522,0.253463567
FFAR3,0.883021015,0.240157565,0.932765927,0.776361142
REPIN1,0.882988706,0.071200123,0.887181066,0.183585933
CSRP1,0.882965653,0.172206556,0.971872339,0.646168568
CNTN3,0.882713717,0.078087210,0.964550413,0.360244592
ZC2HC1C,0.882682857,0.057554593,0.982935553,0.298985684
DPY19L3,0.882019526,0.198706480,0.956951928,0.702157894
TMC4,0.881678336,0.375861345,0.879276252,0.929938987
PRMT2,0.881593731,0.358875370,0.903232064,0.916899074
PWWP2A,0.881190584,0.165545142,0.967661637,0.630931344
CRACR2B,0.880661032,0.493186945,0.393789527,0.443991718
PLEKHA8,0.879929655,0.124398389,0.916764300,0.506912096
EGFL6,0.879821921,0.118776471,0.921034076,0.375086685
JOSD1,0.879581523,0.202818117,0.934108919,0.710217149
SPANXA2,0.878859815,0.030896075,0.951507590,0.131877931
FAM3D,0.878846935,0.117985305,0.872850314,0.300968786
LBX2,0.878277269,0.060585803,0.890784977,0.196685621
GNA11,0.878118839,0.045629649,0.737894122,0.068865472
OR4D10,0.877322991,0.227616746,0.785325338,0.479126469
SEPHS1,0.877079049,0.196287574,0.962851415,0.697340419
ACTR2,0.876736762,0.372745599,0.867784926,0.916395218
ATP11AUN,0.876721139,0.436179226,0.681910613,0.672497327
RPLP1,0.876499387,0.116947559,0.968144615,0.503634948
PTPRD,0.876462890,0.261525976,0.916838343,0.749806040
CYP26C1,0.876193684,0.106323165,0.986891498,0.471539860
C16orf62,0.876171026,0.080627159,0.895477169,0.257005578
KIF1B,0.875977049,0.229659090,0.950279375,0.758996028
COX6B1,0.875530522,0.467369897,0.769263101,0.929457496
OSGIN1,0.875472391,0.201589209,0.891307550,0.648041219
FLT1,0.874843408,0.410977917,0.359528197,0.308419370
OR8B3,0.874551769,0.044581477,0.984779624,0.244294695
DZANK1,0.873954612,0.192996046,0.852242030,0.515109709
GLB1L,0.872377126,0.353237156,0.892786372,0.908377159
NOVA1,0.871581159,0.219096447,0.963012014,0.740572348
PAK6,0.871078813,0.378315521,0.815689899,0.773811439
IQCA1,0.870508192,0.086611210,0.577099762,0.087174986
PPP1R11,0.870299005,0.043593086,0.957956103,0.221075219
PRR20B,0.868168056,0.333143412,0.900218091,0.894140944
RAP2B,0.867587832,0.101845238,0.984688811,0.457491141
SERPINA6,0.867518145,0.212482636,0.939764975,0.728532632
RAB30,0.867440031,0.338714604,0.868562790,0.812943620
ZNF281,0.867299286,0.208545821,0.909789427,0.586721496
TXNDC17,0.867218223,0.191627171,0.853598518,0.456331462
ACVR2A,0.865739481,0.350668480,0.581805768,0.488905738
AMZ2,0.865615430,0.065773079,0.990848318,0.331430173
SLC15A5,0.865536967,0.380354478,0.815967341,0.816293091
LYST,0.865157800,0.193675872,0.880050689,0.516468686
C17orf74,0.865049850,0.044117131,0.822576315,0.106469203
CARS,0.864613167,0.158093931,0.944114099,0.540733796
BOD1L1,0.864356562,0.020408810,0.992827941,0.127683370
HIST1H1D,0.863930617,0.177000193,0.726012548,0.318193715
SYCN,0.863889579,0.093078813,0.966248707,0.429040550
MGAM,0.863848009,0.038509181,0.821714622,0.084642087
EPM2AIP1,0.863822325,0.151137369,0.868679081,0.359883639
HIST1H4B,0.863724505,0.016433580,0.998875422,0.105988912
SERPINH1,0.863505892,0.301480122,0.792645312,0.579758218
CPNE3,0.863296017,0.010511508,0.994213826,0.071712605
CDKN1B,0.862646952,0.245162270,0.732029478,0.393733575
ABCB6,0.862253642,0.344948024,0.887860836,0.905047562
ARL14EP,0.862167964,0.054421453,0.914502611,0.191371337
ARFIP1,0.861280290,0.097206466,0.960721253,0.432387703
WDR66,0.861047074,0.210530818,0.829989898,0.479972068
PAPPA2,0.860920684,0.029134268,0.993924608,0.172444723
PPEF1,0.860087535,0.540277641,0.603824649,0.769204519
CPTP,0.859489503,0.198529270,0.965489315,0.701806892
RPS14,0.859293299,0.108374106,0.963006322,0.477869059
PLA2G7,0.859040365,0.216429521,0.912882887,0.644088462
TACSTD2,0.858940252,0.112394065,0.880557772,0.372529648
TRIP13,0.858855935,0.190218418,0.842662647,0.520124047
EPPK1,0.858835351,0.129082316,0.977256535,0.538286692
OR4Q3,0.858819327,0.275830619,0.857280825,0.662623050
ZNF710,0.858718139,0.067344752,0.961766124,0.337458337
C1QTNF4,0.858633423,0.283616583,0.930556210,0.838960235
HSPA6,0.858568672,0.150076409,0.973753123,0.593607746
TMEM117,0.858547278,0.213728044,0.956661355,0.730830017
SMARCB1,0.858141821,0.061064832,0.942676977,0.277959050
GRIA4,0.857719723,0.212743298,0.961605469,0.729014642
RINL,0.857699781,0.248677758,0.941038723,0.789785339
ROPN1L,0.857246559,0.359807558,0.903621930,0.917654280
FAM216A,0.856364588,0.077834762,0.897320947,0.277622077
GAGE2A,0.856165008,0.147820781,0.783810275,0.295431961
RGS3,0.856147604,0.103820811,0.981205597,0.463728445
MED1,0.856133806,0.039644753,0.444177048,0.022230288
SNCAIP,0.855750509,0.048117633,0.993211465,0.259659620
GOLGA5,0.855667724,0.138539536,0.981590152,0.563904021
COASY,0.855519713,0.091426035,0.738658755,0.147045825
TIMP2,0.854449576,0.362902870,0.823829174,0.747162647
OR2B6,0.854094159,0.062215724,0.878994545,0.162670344
PRR20A,0.853922550,0.193397615,0.891281785,0.585041610
SMAD5,0.853874970,0.252708646,0.828634085,0.549131194
GCG,0.853720948,0.150219159,0.872162333,0.457252602
ZBTB37,0.853222570,0.045864996,0.990797433,0.249913744
CRIP1,0.853036588,0.019814669,0.986326423,0.124498647
CALCRL,0.852798715,0.114508974,0.976588339,0.496417796
OR6K6,0.851669744,0.062303431,0.969872606,0.314408302
FAM83B,0.851334187,0.122955184,0.941046333,0.473022766
REPS2,0.850425925,0.118741367,0.971414897,0.508888494
OTOP3,0.850248342,0.026519381,0.972067966,0.159397520
TEX22,0.850144344,0.013997430,0.976116094,0.092204259
AGO1,0.849810349,0.455069577,0.825407482,0.941872021
L3MBTL1,0.849561029,0.072793237,0.866927309,0.252134710
RTKN,0.849346037,0.226364519,0.716228285,0.393200402
TMEM229B,0.848754776,0.273956395,0.811115282,0.561114287
CD300A,0.848660038,0.202739990,0.968072743,0.710065517
EAF2,0.848543678,0.270548909,0.892465929,0.710770811
TCF19,0.848280475,0.221780766,0.893026030,0.578500978
TMC2,0.847577335,0.090477792,0.910019099,0.340127403
LTA,0.847331076,0.231345558,0.886552773,0.697435088
KRIT1,0.847194940,0.070962832,0.874433920,0.224738096
ATP5C1,0.846569392,0.190519633,0.968608396,0.685621485
NADK,0.846396044,0.223071357,0.960030922,0.747620041
RAP2A,0.846325395,0.254937424,0.776516927,0.462199331
TALDO1,0.846324874,0.162917701,0.943119979,0.566719584
RASSF4,0.846113296,0.107906016,0.968899406,0.476430276
TMEM156,0.845850892,0.025304374,0.987758586,0.153233521
IMPACT,0.845068269,0.281877736,0.856435955,0.729820481
NRM,0.844690875,0.148764054,0.896071241,0.450798367
PAN2,0.844511209,0.308587603,0.890046659,0.778841590
FCN1,0.844148337,0.044137828,0.945707105,0.183973339
CLDN19,0.844066467,0.163466844,0.926970943,0.530256978
TMEM38B,0.844064985,0.101338613,0.984895597,0.455881506
DDX27,0.843951801,0.082167106,0.845192934,0.246141697
SLC26A2,0.843481772,0.081805979,0.711826177,0.117447394
ATXN1,0.843119494,0.109171124,0.943075309,0.480311111
PMM2,0.842608522,0.295150743,0.924206184,0.853250910
SCN1A,0.842566269,0.199273120,0.920829536,0.703278215
TMEM206,0.842119954,0.276870364,0.904677719,0.822717640
LRP1,0.842103800,0.227983757,0.939715789,0.756138584
ZNF865,0.842012171,0.173565014,0.964894503,0.649216375
ASPA,0.841891350,0.297674079,0.890790201,0.782609739
KRTAP15-1,0.841844293,0.093462375,0.907134849,0.385009389
SPATA12,0.841747208,0.308971746,0.590129155,0.383085172
HNF1B,0.840472005,0.029879350,0.996778190,0.176109959
INPP5D,0.840235703,0.101813695,0.981312701,0.457391043
DCAF12L1,0.840130964,0.035945237,0.992733591,0.205149606
UNC5C,0.839834739,0.104851014,0.950961943,0.409868309
HTR7,0.839735686,0.148689501,0.884879382,0.401769441
GALNT4,0.838767817,0.100492334,0.978092447,0.453183445
NEFH,0.838725519,0.051075399,0.921883594,0.193001481
PHKA2,0.838609322,0.133064551,0.962218435,0.538520050
STOML2,0.838438959,0.076578121,0.891648811,0.241229826
TDRD7,0.838169835,0.513629260,0.647292557,0.792861168
PHKB,0.838154727,0.123003472,0.811327092,0.239242583
LZTR1,0.837824558,0.098975524,0.901805712,0.284129119
RNFT2,0.837582140,0.231716961,0.961096331,0.762473063
CACNA1S,0.836757784,0.091588139,0.987707938,0.424073218
CXCL8,0.836685912,0.102562467,0.933204769,0.459762822
DFFA,0.836568626,0.146717400,0.968901908,0.585129311
YIPF2,0.836414520,0.202088217,0.922566114,0.646765406
NMI,0.836295932,0.162226475,0.972646939,0.623156150
ADGRG5,0.836055480,0.135281641,0.775310042,0.236093420
GJC3,0.835790465,0.079052413,0.772180221,0.143982791
DRD4,0.835518046,0.098788574,0.940343752,0.376691338
GUCA1B,0.834618414,0.103497046,0.986175391,0.462710528
CNOT3,0.834353425,0.224661030,0.869175518,0.648307897
CAPN9,0.834162416,0.102101920,0.858805491,0.287542381
FKBP3,0.833911840,0.041274183,0.570905313,0.037510846
CENPM,0.833390570,0.135258455,0.952358981,0.555149317
C19orf35,0.832551492,0.139647471,0.977530422,0.566828974
HMGCS2,0.832296930,0.136233597,0.912441130,0.532454512
ARFGAP1,0.831967316,0.366703655,0.879043851,0.892225959
FAM47C,0.831832641,0.264944303,0.827846553,0.613876646
CCDC110,0.831687682,0.184598435,0.915913813,0.624184986
CRYBA2,0.830863696,0.033570675,0.975409017,0.193945528
TCEB3CL2,0.830822399,0.113715421,0.952145274,0.441140068
OR5L1,0.830524832,0.042717688,0.864655357,0.106064925
HEG1,0.830128106,0.054363915,0.792524991,0.129314438
FASTK,0.829849200,0.032068124,0.953186108,0.163748470
MIOS,0.829584056,0.120829838,0.698173014,0.162811909
GORASP2,0.829462089,0.143246162,0.841347330,0.330723741
TRIM39-RPP21,0.829406683,0.341670041,0.876965085,0.817326755
RAB22A,0.829045553,0.192206671,0.928900615,0.606275235
ZNF700,0.828729745,0.097684987,0.923116309,0.351075768
PWWP2B,0.828677927,0.089774131,0.944322751,0.417976040
TTC9,0.828632549,0.345309655,0.753284919,0.651852365
SYCP2,0.828092645,0.261600355,0.909788968,0.722886816
OR13C3,0.828036941,0.154187716,0.964929909,0.603800145
GK5,0.827780432,0.066080923,0.943469184,0.304861117
TRAPPC11,0.827734496,0.123839147,0.980348884,0.523567301
OR56A4,0.827438686,0.288800420,0.840909096,0.714926496
DKK4,0.827073908,0.243559000,0.884582190,0.649365960
PAFAH1B2,0.826568758,0.409752525,0.632853978,0.578790011
MAP6,0.825712924,0.246707309,0.486953086,0.209107091
SYNE4,0.825286056,0.235064231,0.913117581,0.670317990
TAOK1,0.825218441,0.091257515,0.952089384,0.363702862
PHF20L1,0.825117313,0.234705262,0.353912130,0.164293784
RAC2,0.824212013,0.086246548,0.959073737,0.381642807
PAPOLG,0.824200746,0.207052015,0.819923084,0.479314307
ROBO1,0.824111604,0.194857896,0.944833359,0.694466266
ATP6V1B2,0.824033070,0.266492017,0.922630695,0.778089101
NAGA,0.823755204,0.142453625,0.974116497,0.574167498
PCTP,0.823751832,0.148944802,0.941409299,0.570345585
BAHCC1,0.823725938,0.319124693,0.906713350,0.861229948
KLRG1,0.823629147,0.172681646,0.579910547,0.189766454
HUNK,0.823426026,0.107432995,0.961310754,0.470479184
DHDH,0.823271598,0.235408307,0.956439565,0.768620110
CLPSL1,0.823199117,0.099227298,0.942134355,0.361427004
BUB3,0.822917562,0.193588889,0.926224491,0.691898306
